k,mean
2.2.2.1.2.2.2.2.2.2.1.2.2.2.3.2.2.2.2.2.2.2,2.534825454376899
2.2.2.1.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2,2.585863393532202
2.2.2.1.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2,2.361102936308835
2.2.2.1.2.2.2.2.2.2.1.3.1.2.2.2.2.2.2.2.2.2,2.9190623130724793
2.2.2.1.2.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.2.2,2.559637819866259
2.2.2.1.2.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2.2,2.5351823023835944
2.2.2.1.2.2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2,1.0897054037047054
2.2.2.1.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2,1.0436577210422997
2.2.2.1.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.1,1.730450821869621
2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2,2.051353468483079
2.2.2.1.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2,2.2272202032120596
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2,2.039619162476708
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2,2.552656774941604
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2.2.2.2,2.6409601733891623
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2,2.555178370942421
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2,2.572680784542344
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1.2,2.5217451662864105
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1,2.3579656857454987
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.582740613472361
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.3,2.674866032346441
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2,2.5666125131417834
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2,2.5229302791407138
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2,2.520482479854474
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2.2,2.4735769287986376
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.3.2.2.2.2.2,2.5547011103984136
2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2,2.5207495379839493
2.2.2.1.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2,2.7696353217033884
2.2.2.1.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2,2.5492283390154222
2.2.2.1.2.2.2.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2,1.1024020406684873
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2.2.2,1.0199598149592026
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2,1.0907831343165668
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2,1.1406876596018174
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2.2.2,1.097828916659075
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2,1.0881259169092121
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2,1.097444497900919
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1,1.397440983899943
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2,1.136467464180356
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3,1.0994333400344534
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2,1.0944341347226578
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2,1.083875621891592
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2,1.101464318716668
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.3.2.2.2.2,1.0892579449029358
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2,1.093766978905195
2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2,1.1834785855317658
2.2.2.1.2.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2.2.2,1.0817313074559114
2.2.2.1.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2.2.2.2,1.0511390921425892
2.2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.1,1.7586591027343828
2.2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2,1.9924691685348337
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2.2.2,1.0469193341865397
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2,1.0141081996052876
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2,1.0512805064482549
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2,1.0488879538644973
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2,1.049619174329798
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1,1.3579917412903835
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2,1.1131848737828323
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3,1.0598992008830341
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2,1.0422793291396877
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.3.2.2,1.0365344043287241
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2,1.0550307168452107
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2,1.0679351262436614
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2,1.0484259987058868
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1,1.7503410140106597
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1,1.6752686428934822
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1,1.734572680984642
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.1,1.734182698682596
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1,1.645201951680604
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1,1.7608428584687703
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2,1.9668448089645691
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.1,1.7493096900079994
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1,1.672637059529484
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1,1.6445444539977103
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.1,1.6596954949503395
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.1,1.6625919636599953
2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1,1.644306380963867
2.2.2.1.2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2,1.0443422481094053
2.2.2.1.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1,1.6270811770826747
2.2.2.1.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2.2.2.2,1.111403816715355
2.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.1,1.679369682516277
2.2.2.1.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.2,1.090819542841787
2.2.2.1.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.2.2,1.0554332402226856
2.2.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1,1.4637329168656945
2.2.2.1.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2,2.5562330662678687
2.2.2.1.2.2.2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2,1.0975983625915002
2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2,1.045232712869817
2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1,1.6833922300263566
2.2.2.1.2.2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2,2.3810846186335297
2.2.2.1.2.2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2,1.1059771418706037
2.2.2.1.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2,1.0552927180738771
2.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.1,1.3666015930652065
2.2.2.1.2.2.2.2.2.3.1.2.1.2.2.2.2.2.2.2.2.2,3.27191427895331
2.2.2.1.2.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2,2.8900450914959017
2.2.2.1.2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2,2.802808931551659
2.2.2.1.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2,1.1144644093148022
2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.2,1.1107988655634011
2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1,2.045285839401956
2.2.2.1.2.2.2.2.3.1.2.2.1.2.2.2.2.2.2.2.2.1,1.3730472752956207
2.2.2.1.2.2.2.2.3.1.2.2.1.2.2.2.2.2.2.2.2.2,2.154863266504522
2.2.2.1.2.2.2.2.3.1.2.2.2.1.2.1.2.2.2.2.2.2,0.9622999679148158
2.2.2.1.2.2.2.2.3.1.2.2.2.1.2.2.2.2.2.2.2.2,1.0981073488679873
2.2.2.1.2.2.2.2.3.1.2.2.2.2.1.2.2.2.2.2.2.2,1.7788960038803268
2.2.2.1.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2.1,1.1148964284702614
2.2.2.1.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2,1.6643267582624768
2.2.2.1.2.2.2.2.3.2.1.2.1.2.2.2.2.2.2.2.2.2,2.925391060336364
2.2.2.1.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2,2.570065364434893
2.2.2.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2,2.528621238875423
2.2.2.1.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2,1.0885949269700814
2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2,1.037537748730893
2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.1,1.673738364357737
2.2.2.1.2.2.2.3.1.1.2.2.1.2.1.2.2.1.2.2.2.2,1.5946581318767579
2.2.2.1.2.2.2.3.1.1.2.2.1.2.1.2.2.2.2.2.2.2,1.4429277340332136
2.2.2.1.2.2.2.3.1.1.2.2.1.2.2.2.2.2.2.2.2.2,2.524748287378596
2.2.2.1.2.2.2.3.1.1.2.2.2.2.1.2.2.1.2.2.2.2,1.6777919737869478
2.2.2.1.2.2.2.3.1.1.2.2.2.2.1.2.2.2.2.2.2.2,1.516977531104076
2.2.2.1.2.2.2.3.1.1.2.2.2.2.2.2.2.2.2.2.2.2,2.5462441734490073
2.2.2.1.2.2.2.3.1.2.2.2.1.2.2.2.2.2.2.2.2.2,2.8189137785662712
2.2.2.1.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2,2.707587572866782
2.2.2.1.2.2.2.3.2.1.1.2.1.2.1.2.2.2.2.2.2.2,1.4408658179738718
2.2.2.1.2.2.2.3.2.1.1.2.1.2.2.2.2.2.2.2.2.2,2.446509334011678
2.2.2.1.2.2.2.3.2.1.1.2.2.2.2.2.2.2.2.2.2.2,2.4226004293974155
2.2.2.1.2.2.2.3.2.1.2.1.1.2.1.2.2.2.2.2.2.2,1.4283152933536236
2.2.2.1.2.2.2.3.2.1.2.1.1.2.2.2.2.2.2.2.2.2,2.421154075985506
2.2.2.1.2.2.2.3.2.1.2.1.2.2.2.2.2.2.2.2.2.2,2.3838828111876826
2.2.2.1.2.2.2.3.2.1.2.2.1.1.1.2.2.2.2.2.2.2,1.4154264846660538
2.2.2.1.2.2.2.3.2.1.2.2.1.1.2.2.2.2.2.2.2.2,2.3921728965266267
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.1.2.2.2.2.2.2,1.4463442987609583
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.1.2.2.2.2.2,1.416812347308902
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.1.2.2.2.2,1.6375656444439457
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.1.2.2.2,1.4413268940593729
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.1.2.2,1.4540612836221762
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.2.1.2,1.416694495134651
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.2.2.1,1.4297403141262794
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.4823929672266978
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.2.2.3,1.440534614948404
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.2.3.2,1.456011564924833
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.2.3.2.2,1.434415174294838
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.2.3.2.2.2,1.4398183960946551
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.2.3.2.2.2.2,1.3514891852052937
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.2.3.2.2.2.2.2,1.5076394723302189
2.2.2.1.2.2.2.3.2.1.2.2.1.2.1.3.2.2.2.2.2.2,1.4441950996763129
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.1.2.2.2.2.2.2,2.4399227214386343
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.1.2.2.2.2.2,2.425235013877034
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.1.2.2.2.2,2.7056611657653558
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.1.2.2.2,2.4224249455547464
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.1.2.2,2.442769154958829
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.1.2,2.40691086303845
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.2.1,1.8860754710411713
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.2.2,2.180800458021201
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.2.3,2.4333264842854323
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.3.2,2.4476357935641055
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.3.2.2,2.440943140912705
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.3.2.2.2,2.437121213197378
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.2.3.2.2.2.2,2.3220417403987943
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.2.3.2.2.2.2.2,2.476689658859692
2.2.2.1.2.2.2.3.2.1.2.2.1.2.2.3.2.2.2.2.2.2,2.429303556898544
2.2.2.1.2.2.2.3.2.1.2.2.1.2.3.2.2.2.2.2.2.2,3.054554301319006
2.2.2.1.2.2.2.3.2.1.2.2.1.3.1.2.2.2.2.2.2.2,1.450325723809349
2.2.2.1.2.2.2.3.2.1.2.2.1.3.2.2.2.2.2.2.2.2,2.4395292617021895
2.2.2.1.2.2.2.3.2.1.2.2.2.1.2.1.2.2.2.2.2.2,0.9748339086790472
2.2.2.1.2.2.2.3.2.1.2.2.2.1.2.2.2.2.2.2.2.2,1.737914653130177
2.2.2.1.2.2.2.3.2.1.2.2.2.2.1.2.2.1.2.2.2.2,1.6970785059653046
2.2.2.1.2.2.2.3.2.1.2.2.2.2.1.2.2.2.2.2.2.2,1.5070699689569682
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.1.2.2.2.2.2.2,2.4187914919170157
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.1.2.2.2.2.2,2.409146831734162
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.1.2.2.2.2,2.727405453855437
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.1.2.2.2,2.402150561838455
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.1.2.2,2.411870429503429
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.1.2,2.3756076894929445
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.1,1.762039452228497
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.6710273258818964
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.3,2.4064942533995595
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.3.2,2.4282443591499074
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.3.2.2,2.4119567489337674
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2,2.412018396022937
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2.3.2.2.2.2,2.2718784278211084
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.3.2.2.2.2.2,2.433058117445495
2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.3.2.2.2.2.2.2,2.3944428194859206
2.2.2.1.2.2.2.3.2.1.2.2.2.2.3.2.2.2.2.2.2.2,2.994421931052311
2.2.2.1.2.2.2.3.2.1.2.2.2.3.2.2.2.2.2.2.2.2,2.427849730309042
2.2.2.1.2.2.2.3.2.1.2.2.3.2.2.2.2.2.2.2.2.2,2.37635225835153
2.2.2.1.2.2.2.3.2.1.2.3.1.2.1.2.2.2.2.2.2.2,1.4964056134021355
2.2.2.1.2.2.2.3.2.1.2.3.1.2.2.2.2.2.2.2.2.2,2.4775692684175916
2.2.2.1.2.2.2.3.2.1.2.3.2.2.2.2.2.2.2.2.2.2,2.454479682151015
2.2.2.1.2.2.2.3.2.1.3.2.1.2.1.2.2.2.2.2.2.2,1.4500954187256545
2.2.2.1.2.2.2.3.2.1.3.2.1.2.2.2.2.2.2.2.2.2,2.43314939244018
2.2.2.1.2.2.2.3.2.1.3.2.2.2.2.2.2.2.2.2.2.2,2.411429276313374
2.2.2.1.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.2,2.7921088921557473
2.2.2.1.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2,2.555794779584763
2.2.2.1.2.2.2.3.2.2.2.1.1.2.2.2.2.2.2.2.2.2,2.676292171300905
2.2.2.1.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2,2.517222312767134
2.2.2.1.2.2.2.3.2.2.2.2.1.1.2.2.2.2.2.2.2.2,2.6432226759091524
2.2.2.1.2.2.2.3.2.2.2.2.1.2.1.2.2.2.2.2.2.2,1.7800461619604189
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.1.2.2.2.2.2.2,2.6943994964519082
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.1.2.2.2.2.2,2.6810936568778403
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.1.2.2.2.2,2.9568367535300895
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.1.2.2.2,2.6833924779574096
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.1.2.2,2.720782561102806
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.1.2,2.6780596314112195
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.1,2.6597440119652593
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.621214761494705
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.3,2.706725186961536
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.3.2,2.7068459531993927
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.3.2.2,2.686282482572997
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.3.2.2.2,2.706317535628392
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,2.5780382282591905
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.3.2.2.2.2.2,2.737302121973648
2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.3.2.2.2.2.2.2,2.690032470509694
2.2.2.1.2.2.2.3.2.2.2.2.1.2.3.2.2.2.2.2.2.2,3.3076184972872866
2.2.2.1.2.2.2.3.2.2.2.2.1.3.2.2.2.2.2.2.2.2,2.714367815878229
2.2.2.1.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2,1.7968279199581831
2.2.2.1.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2,1.7021331444895862
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.2,1.797764110045772
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2,2.5368061925581853
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2,2.8448690952265445
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.2,2.5405417756151114
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2,2.563508737579874
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.1.2,2.526014094607994
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1,2.1035297200157608
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2,2.5938111859365938
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3,2.5530245451395235
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.2,2.5675760339102296
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2,2.540230531393438
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2,2.5581233790966285
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.3.2.2.2.2,2.4079434376254856
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2.2.2,2.575078261163341
2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2,2.5366805719079553
2.2.2.1.2.2.2.3.2.2.2.2.2.2.3.2.2.2.2.2.2.2,3.117210562243551
2.2.2.1.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2,2.5772424989786393
2.2.2.1.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2,2.4407717257740504
2.2.2.1.2.2.2.3.2.2.2.3.1.2.2.2.2.2.2.2.2.2,2.7369420873531554
2.2.2.1.2.2.2.3.2.2.2.3.2.2.2.2.2.2.2.2.2.2,2.592027001080048
2.2.2.1.2.2.2.3.2.2.3.2.1.2.2.2.2.2.2.2.2.2,2.704251614778464
2.2.2.1.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2.2.2,2.5581653175046766
2.2.2.1.2.2.2.3.2.3.2.2.1.2.2.2.2.2.2.2.2.2,2.8566996954922477
2.2.2.1.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2,2.657367878992831
2.2.2.1.2.2.2.3.3.1.2.2.1.2.1.2.2.2.2.2.2.2,1.482792835576103
2.2.2.1.2.2.2.3.3.1.2.2.1.2.2.2.2.2.2.2.2.2,2.433805065846766
2.2.2.1.2.2.2.3.3.1.2.2.2.2.2.2.2.2.2.2.2.2,2.384082327046293
2.2.2.1.2.2.2.3.3.2.2.2.1.2.2.2.2.2.2.2.2.2,2.6688890156314353
2.2.2.1.2.2.2.3.3.2.2.2.2.2.2.2.2.2.2.2.2.2,2.503217723739771
2.2.2.1.2.2.2.4.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.276261253746572
2.2.2.1.2.2.2.4.2.1.2.2.1.2.2.2.2.2.2.2.2.2,2.3966225216206305
2.2.2.1.2.2.2.4.2.1.2.2.2.2.2.2.2.2.2.2.2.2,2.3328059064730295
2.2.2.1.2.2.2.4.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.6888072047387137
2.2.2.1.2.2.2.4.2.2.2.2.2.2.2.2.2.2.2.2.2.2,2.491158694106823
2.2.2.1.2.2.3.1.1.1.2.2.1.2.1.2.2.2.2.2.2.2,1.5932616569647904
2.2.2.1.2.2.3.1.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.7411952852019774
2.2.2.1.2.2.3.1.2.1.2.2.1.2.2.2.2.2.2.2.2.2,2.382970010815256
2.2.2.1.2.2.3.1.2.1.2.2.2.1.2.1.2.1.2.2.2.2,0.8292711241044535
2.2.2.1.2.2.3.1.2.1.2.2.2.1.2.1.2.2.2.2.2.2,0.8945230942853252
2.2.2.1.2.2.3.1.2.1.2.2.2.1.2.2.2.2.2.2.2.2,1.037441143686851
2.2.2.1.2.2.3.1.2.1.2.2.2.2.1.2.2.2.2.2.2.2,1.7835160041924465
2.2.2.1.2.2.3.1.2.1.2.2.2.2.2.1.2.2.2.2.2.2,0.9350246663637699
2.2.2.1.2.2.3.1.2.1.2.2.2.2.2.2.2.1.2.2.2.2,2.4338117253010427
2.2.2.1.2.2.3.1.2.1.2.2.2.2.2.2.2.2.2.2.2.1,0.7442452058762514
2.2.2.1.2.2.3.1.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.5174466999488512
2.2.2.1.2.2.3.1.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.542131806251725
2.2.2.1.2.2.3.1.2.2.2.2.2.1.2.2.2.2.2.2.2.2,1.0544109147069065
2.2.2.1.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1,1.3463473690611008
2.2.2.1.2.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2,1.8150925842993213
2.2.2.1.2.2.3.2.1.1.1.2.1.2.1.2.2.2.2.2.2.2,1.3714908843444522
2.2.2.1.2.2.3.2.1.1.2.1.1.2.1.2.2.2.2.2.2.2,1.3550154636687488
2.2.2.1.2.2.3.2.1.1.2.2.1.1.1.2.2.2.2.2.2.2,1.3528029533091555
2.2.2.1.2.2.3.2.1.1.2.2.1.2.1.1.2.2.2.2.2.2,1.344326929532574
2.2.2.1.2.2.3.2.1.1.2.2.1.2.1.2.1.2.2.2.2.2,1.346950494807849
2.2.2.1.2.2.3.2.1.1.2.2.1.2.1.2.2.1.2.2.2.2,1.5140487874103397
2.2.2.1.2.2.3.2.1.1.2.2.1.2.1.2.2.2.1.2.2.2,1.3638117392181976
